1,1,05/04/2023,Punjab Kings,Barsapara Cricket Stadium,32*,32,,,0,,,0,,,,22 years 74 days
2,2,08/04/2023,Delhi Capitals,Barsapara Cricket Stadium,8*,40,,,0,,,0,,,,22 years 77 days
3,3,12/04/2023,Chennai Super Kings,MA Chidambaram Stadium,4,44,44.00,,0,,,0,,,,22 years 81 days
4,4,16/04/2023,Gujarat Titans,Narendra Modi Stadium,18,62,31.00,,0,,,0,,,,22 years 85 days
5,5,19/04/2023,Lucknow Super Giants,Sawai Mansingh Stadium,0,62,20.67,,0,,,0,,,,22 years 88 days
6,6,23/04/2023,Royal Challengers Bengaluru,M Chinnaswamy Stadium,34*,96,32.00,,0,,,0,,,,22 years 92 days
7,7,27/04/2023,Chennai Super Kings,Sawai Mansingh Stadium,34,130,32.50,,0,,,0,,,,22 years 96 days
8,8,30/04/2023,Mumbai Indians,Wankhede Stadium,2,132,26.40,,0,,,0,,,,22 years 99 days
9,9,05/05/2023,Gujarat Titans,Sawai Mansingh Stadium,9,141,23.50,,0,,,0,,,,22 years 104 days
10,,07/05/2023,Sunrisers Hyderabad,Sawai Mansingh Stadium,-,141,23.50,,0,,,0,,,,22 years 106 days
11,,11/05/2023,Kolkata Knight Riders,Eden Gardens,-,141,23.50,,0,,,0,,,,22 years 110 days
12,10,14/05/2023,Royal Challengers Bengaluru,Sawai Mansingh Stadium,1,142,20.29,,0,,1,1,,,,22 years 113 days
13,11,19/05/2023,Punjab Kings,Himachal Pradesh Cricket Association Stadium,10*,152,21.71,,0,,,1,,,,22 years 118 days
14,12,24/03/2024,Lucknow Super Giants,Sawai Mansingh Stadium,20*,172,24.57,,0,,3,4,,,,23 years 63 days
15,13,28/03/2024,Delhi Capitals,Sawai Mansingh Stadium,20,192,24.00,,0,,,4,,,,23 years 67 days
16,,01/04/2024,Mumbai Indians,Wankhede Stadium,-,192,24.00,,0,,,4,,,,23 years 71 days
17,14,06/04/2024,Royal Challengers Bengaluru,Sawai Mansingh Stadium,2,194,21.56,,0,,,4,,,,23 years 76 days
18,,10/04/2024,Gujarat Titans,Sawai Mansingh Stadium,-,194,21.56,,0,,,4,,,,23 years 80 days
19,15,13/04/2024,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,6,200,20.00,,0,,3,7,,,,23 years 83 days
20,16,16/04/2024,Kolkata Knight Riders,Eden Gardens,2,202,18.36,,0,,2,9,,,,23 years 86 days
21,,22/04/2024,Mumbai Indians,Sawai Mansingh Stadium,-,202,18.36,,0,,,9,,,,23 years 92 days
22,17,27/04/2024,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,52*,254,23.09,,0,,,9,,,,23 years 97 days
23,18,02/05/2024,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,255,21.25,,0,,1,10,,,,23 years 102 days
24,19,12/05/2024,Chennai Super Kings,MA Chidambaram Stadium,28,283,21.77,,0,,,10,,,,23 years 112 days
25,20,15/05/2024,Punjab Kings,Barsapara Cricket Stadium,0,283,20.21,,0,,,10,,,,23 years 115 days
26,,19/05/2024,Kolkata Knight Riders,Barsapara Cricket Stadium,-,283,20.21,,0,,,10,,,,23 years 119 days
27,21,22/05/2024,Royal Challengers Bengaluru,Narendra Modi Stadium,8,291,19.40,,0,,1,11,,,,23 years 122 days
28,22,24/05/2024,Sunrisers Hyderabad,MA Chidambaram Stadium,56*,347,23.13,,0,,1,12,,,,23 years 124 days
29,23,23/03/2025,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,70,417,26.06,,0,,,12,,,,24 years 61 days
30,24,26/03/2025,Kolkata Knight Riders,Barsapara Cricket Stadium,33,450,26.47,,0,,,12,,,,24 years 64 days
31,25,30/03/2025,Chennai Super Kings,Barsapara Cricket Stadium,3,453,25.17,,0,,,12,1,,1,24 years 68 days
32,26,05/04/2025,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,13*,466,25.89,,0,,1,13,,,1,24 years 74 days
33,27,09/04/2025,Gujarat Titans,Narendra Modi Stadium,5,471,24.79,,0,,,13,,,1,24 years 78 days
34,28,13/04/2025,Royal Challengers Bengaluru,Sawai Mansingh Stadium,35*,506,26.63,,0,,,13,,,1,24 years 82 days
35,29,16/04/2025,Delhi Capitals,Arun Jaitley Stadium,26,532,26.60,,0,,1,14,,,1,24 years 85 days
36,30,19/04/2025,Lucknow Super Giants,Sawai Mansingh Stadium,6*,538,26.90,,0,,,14,1,,2,24 years 88 days
